Date,HOEP and Global Adjustment
1/1/2022,95.03
1/1/2022,121.89
1/1/2022,81.64
1/1/2022,78.63
1/1/2022,63.26
1/1/2022,77.19
1/1/2022,68.46
1/1/2022,77.14
1/1/2022,65.05
1/1/2022,77.2
1/1/2022,85.78
1/1/2022,96.34
1/1/2022,95.63
1/1/2022,78.58
1/1/2022,77.22
1/1/2022,75.83
1/1/2022,90.41
1/1/2022,96.24
1/1/2022,89.28
1/1/2022,95.72
1/1/2022,85.72
1/1/2022,73.71
1/1/2022,75.91
1/1/2022,78.01
1/2/2022,77.3
1/2/2022,77.11
1/2/2022,73.25
1/2/2022,73.26
1/2/2022,73.23
1/2/2022,73.25
1/2/2022,67.66
1/2/2022,64.06
1/2/2022,73.3
1/2/2022,78.92
1/2/2022,93.35
1/2/2022,88.33
1/2/2022,93.5
1/2/2022,98.28
1/2/2022,99.27
1/2/2022,98.01
1/2/2022,99.36
1/2/2022,100.98
1/2/2022,100.88
1/2/2022,100.93
1/2/2022,100.87
1/2/2022,100.86
1/2/2022,99.5
1/2/2022,95.86
1/3/2022,99.48
1/3/2022,99.4
1/3/2022,97.28
1/3/2022,97.35
1/3/2022,96.35
1/3/2022,96.84
1/3/2022,98.4
1/3/2022,100.75
1/3/2022,99.87
1/3/2022,100.53
1/3/2022,101.34
1/3/2022,101.65
1/3/2022,101.31
1/3/2022,100.89
1/3/2022,97.65
1/3/2022,99.04
1/3/2022,101.21
1/3/2022,102.06
1/3/2022,100.91
1/3/2022,98.12
1/3/2022,97.61
1/3/2022,96.65
1/3/2022,95.1
1/3/2022,78.97
1/4/2022,81.87
1/4/2022,84.16
1/4/2022,76.43
1/4/2022,85.8
1/4/2022,96.22
1/4/2022,100.15
1/4/2022,101.24
1/4/2022,101.78
1/4/2022,104.84
1/4/2022,100.16
1/4/2022,99.78
1/4/2022,100.08
1/4/2022,100.02
1/4/2022,96.4
1/4/2022,96.72
1/4/2022,94.68
1/4/2022,98.75
1/4/2022,104.85
1/4/2022,98.12
1/4/2022,98.41
1/4/2022,98.61
1/4/2022,97
1/4/2022,101.21
1/4/2022,84.8
1/5/2022,71.01
1/5/2022,63.67
1/5/2022,62.85
1/5/2022,62.85
1/5/2022,62.85
1/5/2022,62.85
1/5/2022,62.85
1/5/2022,63.68
1/5/2022,66.7
1/5/2022,77.19
1/5/2022,100.18
1/5/2022,100.52
1/5/2022,97.91
1/5/2022,97.15
1/5/2022,102.7
1/5/2022,98.68
1/5/2022,93.18
1/5/2022,98.83
1/5/2022,96.47
1/5/2022,82.51
1/5/2022,94.81
1/5/2022,79.1
1/5/2022,71.04
1/5/2022,63.32
1/6/2022,62.85
1/6/2022,62.85
1/6/2022,68.53
1/6/2022,77.21
1/6/2022,75.78
1/6/2022,70.38
1/6/2022,81.71
1/6/2022,100.97
1/6/2022,98.64
1/6/2022,100.69
1/6/2022,100.67
1/6/2022,100.83
1/6/2022,101.88
1/6/2022,103.09
1/6/2022,101.49
1/6/2022,104.39
1/6/2022,107.24
1/6/2022,117.29
1/6/2022,107.41
1/6/2022,104.98
1/6/2022,105.52
1/6/2022,104.25
1/6/2022,101.72
1/6/2022,101.37
1/7/2022,102.07
1/7/2022,99.99
1/7/2022,99.97
1/7/2022,99.76
1/7/2022,95.26
1/7/2022,97.59
1/7/2022,102.01
1/7/2022,104.66
1/7/2022,104.54
1/7/2022,104.81
1/7/2022,103.82
1/7/2022,103.79
1/7/2022,103.67
1/7/2022,101.67
1/7/2022,100.2
1/7/2022,99.67
1/7/2022,104.05
1/7/2022,113.53
1/7/2022,109.93
1/7/2022,110
1/7/2022,114.11
1/7/2022,112.78
1/7/2022,105.53
1/7/2022,103.94
1/8/2022,104.29
1/8/2022,103.37
1/8/2022,101.84
1/8/2022,102.46
1/8/2022,105.11
1/8/2022,105.44
1/8/2022,98.92
1/8/2022,98.52
1/8/2022,92.28
1/8/2022,89.91
1/8/2022,98.59
1/8/2022,97.84
1/8/2022,97.86
1/8/2022,96.71
1/8/2022,98.06
1/8/2022,98.45
1/8/2022,102.51
1/8/2022,167.84
1/8/2022,108.06
1/8/2022,100.36
1/8/2022,99.93
1/8/2022,94.63
1/8/2022,89.92
1/8/2022,81.06
1/9/2022,77.16
1/9/2022,87.09
1/9/2022,65.03
1/9/2022,62.85
1/9/2022,62.85
1/9/2022,62.85
1/9/2022,66.2
1/9/2022,76.43
1/9/2022,77.23
1/9/2022,84.15
1/9/2022,77.23
1/9/2022,73.09
1/9/2022,66.56
1/9/2022,68.47
1/9/2022,62.85
1/9/2022,62.85
1/9/2022,65.43
1/9/2022,75.1
1/9/2022,68.8
1/9/2022,70.34
1/9/2022,79.09
1/9/2022,83.92
1/9/2022,76.29
1/9/2022,68.26
1/10/2022,73.26
1/10/2022,82.29
1/10/2022,76.2
1/10/2022,76.2
1/10/2022,88.38
1/10/2022,79.54
1/10/2022,95.36
1/10/2022,100.93
1/10/2022,100.55
1/10/2022,100.55
1/10/2022,99.94
1/10/2022,99.76
1/10/2022,98.57
1/10/2022,98.16
1/10/2022,97.61
1/10/2022,94.75
1/10/2022,97.43
1/10/2022,101.16
1/10/2022,100.19
1/10/2022,99.81
1/10/2022,100.44
1/10/2022,86.8
1/10/2022,78.19
1/10/2022,98.03
1/11/2022,99.42
1/11/2022,88.05
1/11/2022,90.22
1/11/2022,100.35
1/11/2022,101.32
1/11/2022,101.34
1/11/2022,107.62
1/11/2022,141.51
1/11/2022,214.45
1/11/2022,293.72
1/11/2022,222.99
1/11/2022,114.49
1/11/2022,108.89
1/11/2022,105.6
1/11/2022,105.94
1/11/2022,105.49
1/11/2022,106.16
1/11/2022,107.43
1/11/2022,104.94
1/11/2022,106.2
1/11/2022,107.71
1/11/2022,101.43
1/11/2022,101.2
1/11/2022,99.05
1/12/2022,94.41
1/12/2022,73.02
1/12/2022,62.85
1/12/2022,62.85
1/12/2022,62.85
1/12/2022,62.85
1/12/2022,67.22
1/12/2022,90.94
1/12/2022,99.88
1/12/2022,101.5
1/12/2022,104.27
1/12/2022,116.82
1/12/2022,112.51
1/12/2022,103.92
1/12/2022,108.64
1/12/2022,109.42
1/12/2022,105.13
1/12/2022,111.77
1/12/2022,113.15
1/12/2022,115.34
1/12/2022,139.16
1/12/2022,130.46
1/12/2022,114.21
1/12/2022,112.27
1/13/2022,104.83
1/13/2022,104.8
1/13/2022,104.61
1/13/2022,104.78
1/13/2022,106.25
1/13/2022,107.38
1/13/2022,107.52
1/13/2022,106.27
1/13/2022,108.03
1/13/2022,108.9
1/13/2022,112.2
1/13/2022,125.58
1/13/2022,119.39
1/13/2022,108.86
1/13/2022,108.86
1/13/2022,107.26
1/13/2022,108.51
1/13/2022,111.15
1/13/2022,111.69
1/13/2022,109.65
1/13/2022,108.56
1/13/2022,106.73
1/13/2022,106.04
1/13/2022,110.17
1/14/2022,110.2
1/14/2022,104.71
1/14/2022,104.6
1/14/2022,106.27
1/14/2022,104.59
1/14/2022,104.09
1/14/2022,104.8
1/14/2022,107.49
1/14/2022,107.92
1/14/2022,105.11
1/14/2022,105.39
1/14/2022,105.68
1/14/2022,107.06
1/14/2022,105.49
1/14/2022,105.08
1/14/2022,104.58
1/14/2022,106.6
1/14/2022,106.61
1/14/2022,106.47
1/14/2022,105.54
1/14/2022,105.61
1/14/2022,106.76
1/14/2022,105.62
1/14/2022,104.97
1/15/2022,102.78
1/15/2022,103.15
1/15/2022,105.72
1/15/2022,112.01
1/15/2022,109.18
1/15/2022,116.5
1/15/2022,112.68
1/15/2022,118.02
1/15/2022,211.21
1/15/2022,110.75
1/15/2022,109.3
1/15/2022,108.51
1/15/2022,106.69
1/15/2022,105.74
1/15/2022,105.71
1/15/2022,105.51
1/15/2022,115.22
1/15/2022,220.58
1/15/2022,147.34
1/15/2022,151.71
1/15/2022,112.21
1/15/2022,117.72
1/15/2022,121.83
1/15/2022,117.72
1/16/2022,125.27
1/16/2022,119.88
1/16/2022,113.43
1/16/2022,111.25
1/16/2022,122.05
1/16/2022,120.78
1/16/2022,107.69
1/16/2022,120.36
1/16/2022,107.82
1/16/2022,105.96
1/16/2022,107.03
1/16/2022,107.92
1/16/2022,110.95
1/16/2022,112.29
1/16/2022,102.22
1/16/2022,104.15
1/16/2022,106.46
1/16/2022,127.54
1/16/2022,119.97
1/16/2022,107.89
1/16/2022,106.66
1/16/2022,117.66
1/16/2022,112.08
1/16/2022,127.16
1/17/2022,120.47
1/17/2022,113.98
1/17/2022,92.97
1/17/2022,78.62
1/17/2022,74.45
1/17/2022,69.67
1/17/2022,83.42
1/17/2022,87.55
1/17/2022,98.95
1/17/2022,100.98
1/17/2022,102.01
1/17/2022,102.2
1/17/2022,102.12
1/17/2022,102.1
1/17/2022,99.77
1/17/2022,101.15
1/17/2022,101.96
1/17/2022,102.06
1/17/2022,101.51
1/17/2022,101.5
1/17/2022,101.98
1/17/2022,92.03
1/17/2022,79
1/17/2022,71.57
1/18/2022,62.85
1/18/2022,75.08
1/18/2022,95.8
1/18/2022,85.27
1/18/2022,98.36
1/18/2022,69.51
1/18/2022,100.02
1/18/2022,95.72
1/18/2022,102.74
1/18/2022,102.69
1/18/2022,103.55
1/18/2022,106.32
1/18/2022,106.31
1/18/2022,103.56
1/18/2022,101.53
1/18/2022,101.87
1/18/2022,100.87
1/18/2022,103.92
1/18/2022,101.85
1/18/2022,100.84
1/18/2022,102.35
1/18/2022,101.72
1/18/2022,87.37
1/18/2022,85.02
1/19/2022,72.04
1/19/2022,88.11
1/19/2022,87.62
1/19/2022,76.91
1/19/2022,63.26
1/19/2022,62.85
1/19/2022,101.29
1/19/2022,107.02
1/19/2022,107.7
1/19/2022,107.61
1/19/2022,107.68
1/19/2022,107.63
1/19/2022,107.63
1/19/2022,104.26
1/19/2022,104.21
1/19/2022,103.94
1/19/2022,107.18
1/19/2022,120.71
1/19/2022,121.89
1/19/2022,108.6
1/19/2022,109.23
1/19/2022,104.22
1/19/2022,103.63
1/19/2022,107.34
1/20/2022,105.41
1/20/2022,107.08
1/20/2022,107.06
1/20/2022,108.34
1/20/2022,105.95
1/20/2022,106.13
1/20/2022,110.81
1/20/2022,469.19
1/20/2022,122.86
1/20/2022,110.52
1/20/2022,112.2
1/20/2022,117.44
1/20/2022,109.23
1/20/2022,108.45
1/20/2022,107.91
1/20/2022,108.4
1/20/2022,122.76
1/20/2022,333.49
1/20/2022,220.84
1/20/2022,132.74
1/20/2022,193.01
1/20/2022,155.67
1/20/2022,121.41
1/20/2022,118.1
1/21/2022,117.02
1/21/2022,111.11
1/21/2022,117.15
1/21/2022,109.91
1/21/2022,114
1/21/2022,120.77
1/21/2022,110.46
1/21/2022,177.58
1/21/2022,144.81
1/21/2022,127.82
1/21/2022,121.64
1/21/2022,118.65
1/21/2022,147.53
1/21/2022,114.55
1/21/2022,108.28
1/21/2022,110.26
1/21/2022,114.92
1/21/2022,137.42
1/21/2022,172.07
1/21/2022,146.55
1/21/2022,119.58
1/21/2022,116.53
1/21/2022,109.34
1/21/2022,107.75
1/22/2022,115.24
1/22/2022,111.06
1/22/2022,113.04
1/22/2022,109.01
1/22/2022,105.26
1/22/2022,104
1/22/2022,103.8
1/22/2022,103.85
1/22/2022,102
1/22/2022,101.03
1/22/2022,100.3
1/22/2022,100.33
1/22/2022,101.32
1/22/2022,100.47
1/22/2022,100.23
1/22/2022,100.47
1/22/2022,100.29
1/22/2022,100.76
1/22/2022,100.71
1/22/2022,100.38
1/22/2022,100.33
1/22/2022,100.1
1/22/2022,100.66
1/22/2022,98.03
1/23/2022,77.68
1/23/2022,87.31
1/23/2022,88.41
1/23/2022,99.65
1/23/2022,137.16
1/23/2022,100.41
1/23/2022,100.72
1/23/2022,103.2
1/23/2022,102.84
1/23/2022,103.82
1/23/2022,103.82
1/23/2022,103.6
1/23/2022,103.31
1/23/2022,101.56
1/23/2022,98.62
1/23/2022,100.43
1/23/2022,103.72
1/23/2022,115.95
1/23/2022,110.67
1/23/2022,106.37
1/23/2022,104.66
1/23/2022,104.42
1/23/2022,103.86
1/23/2022,100.83
1/24/2022,103.95
1/24/2022,104.5
1/24/2022,103.58
1/24/2022,100.44
1/24/2022,100.45
1/24/2022,102.72
1/24/2022,102.39
1/24/2022,105.4
1/24/2022,111.53
1/24/2022,135.77
1/24/2022,134.44
1/24/2022,106.77
1/24/2022,104.38
1/24/2022,104.49
1/24/2022,108.08
1/24/2022,109.21
1/24/2022,123.69
1/24/2022,130.33
1/24/2022,132.43
1/24/2022,133.36
1/24/2022,126.53
1/24/2022,114.49
1/24/2022,101.43
1/24/2022,99.36
1/25/2022,101.73
1/25/2022,95.8
1/25/2022,98.7
1/25/2022,94.22
1/25/2022,94.12
1/25/2022,99.17
1/25/2022,105.41
1/25/2022,114.54
1/25/2022,120.71
1/25/2022,106.53
1/25/2022,106.39
1/25/2022,107.5
1/25/2022,106.44
1/25/2022,105.77
1/25/2022,105.77
1/25/2022,105.74
1/25/2022,106.62
1/25/2022,155.38
1/25/2022,751.58
1/25/2022,250.63
1/25/2022,295.61
1/25/2022,125.54
1/25/2022,103.63
1/25/2022,101.18
1/26/2022,103.47
1/26/2022,104.88
1/26/2022,103.22
1/26/2022,105.44
1/26/2022,105.44
1/26/2022,105.18
1/26/2022,107.16
1/26/2022,128.1
1/26/2022,172.27
1/26/2022,226.71
1/26/2022,206.85
1/26/2022,122.92
1/26/2022,107.91
1/26/2022,105.11
1/26/2022,105.66
1/26/2022,106.3
1/26/2022,104.01
1/26/2022,106.3
1/26/2022,103.37
1/26/2022,106.13
1/26/2022,104.18
1/26/2022,104.01
1/26/2022,101.94
1/26/2022,99.56
1/27/2022,98.81
1/27/2022,85.31
1/27/2022,75.87
1/27/2022,67.98
1/27/2022,62.85
1/27/2022,62.85
1/27/2022,101.84
1/27/2022,107.26
1/27/2022,107.45
1/27/2022,108.16
1/27/2022,107.45
1/27/2022,107.48
1/27/2022,106.75
1/27/2022,106.75
1/27/2022,104.01
1/27/2022,104.09
1/27/2022,104.9
1/27/2022,107.31
1/27/2022,107.57
1/27/2022,106.33
1/27/2022,105
1/27/2022,101.81
1/27/2022,90.89
1/27/2022,73.16
1/28/2022,62.85
1/28/2022,62.85
1/28/2022,62.85
1/28/2022,62.85
1/28/2022,77.22
1/28/2022,84.1
1/28/2022,103.15
1/28/2022,106.21
1/28/2022,117.22
1/28/2022,107.57
1/28/2022,107.75
1/28/2022,104
1/28/2022,103.91
1/28/2022,103.9
1/28/2022,103.38
1/28/2022,104.26
1/28/2022,107.08
1/28/2022,131.62
1/28/2022,127.15
1/28/2022,116.98
1/28/2022,111.63
1/28/2022,111.37
1/28/2022,108.31
1/28/2022,107.94
1/29/2022,116.61
1/29/2022,114.72
1/29/2022,117.07
1/29/2022,115.35
1/29/2022,115.53
1/29/2022,115.6
1/29/2022,115.89
1/29/2022,117.52
1/29/2022,118.51
1/29/2022,120.12
1/29/2022,119.21
1/29/2022,117.52
1/29/2022,116.69
1/29/2022,116
1/29/2022,116.07
1/29/2022,116.13
1/29/2022,115.22
1/29/2022,122.4
1/29/2022,121.61
1/29/2022,117.52
1/29/2022,115.81
1/29/2022,116.2
1/29/2022,115.99
1/29/2022,115.7
1/30/2022,114.55
1/30/2022,115.94
1/30/2022,114.2
1/30/2022,114.66
1/30/2022,115.94
1/30/2022,113.15
1/30/2022,112.69
1/30/2022,110.66
1/30/2022,112.56
1/30/2022,112.09
1/30/2022,112.82
1/30/2022,113.58
1/30/2022,113.31
1/30/2022,112.98
1/30/2022,115.53
1/30/2022,115.68
1/30/2022,117.03
1/30/2022,123.17
1/30/2022,117.1
1/30/2022,115.58
1/30/2022,113.23
1/30/2022,114.43
1/30/2022,114.66
1/30/2022,113.22
1/31/2022,111.81
1/31/2022,112.44
1/31/2022,113.07
1/31/2022,113.41
1/31/2022,113.99
1/31/2022,114.02
1/31/2022,119.74
1/31/2022,135.45
1/31/2022,136.69
1/31/2022,127.52
1/31/2022,120.45
1/31/2022,118.97
1/31/2022,111.57
1/31/2022,109.77
1/31/2022,103.61
1/31/2022,106.81
1/31/2022,112.56
1/31/2022,116.88
1/31/2022,117.62
1/31/2022,112.69
1/31/2022,114.51
1/31/2022,113.13
1/31/2022,102.48
1/31/2022,84.14
2/1/2022,93.1
2/1/2022,76.12
2/1/2022,74.86
2/1/2022,66.45
2/1/2022,67.66
2/1/2022,89.11
2/1/2022,111.91
2/1/2022,111.68
2/1/2022,111.31
2/1/2022,108.93
2/1/2022,93.16
2/1/2022,106.69
2/1/2022,73.79
2/1/2022,69.99
2/1/2022,69.92
2/1/2022,67.04
2/1/2022,85.02
2/1/2022,112.49
2/1/2022,110.09
2/1/2022,107.66
2/1/2022,108.34
2/1/2022,104.28
2/1/2022,81.28
2/1/2022,81.27
2/2/2022,62.85
2/2/2022,69.42
2/2/2022,78.1
2/2/2022,103.01
2/2/2022,81.95
2/2/2022,78.23
2/2/2022,109.35
2/2/2022,114.5
2/2/2022,118.91
2/2/2022,115.41
2/2/2022,118.16
2/2/2022,128.26
2/2/2022,135.05
2/2/2022,114.77
2/2/2022,111.73
2/2/2022,111.13
2/2/2022,111.56
2/2/2022,107.78
2/2/2022,111.61
2/2/2022,112.12
2/2/2022,111.74
2/2/2022,102.7
2/2/2022,96.68
2/2/2022,86.76
2/3/2022,74.35
2/3/2022,76.18
2/3/2022,76.11
2/3/2022,76.12
2/3/2022,76.11
2/3/2022,66.96
2/3/2022,77.7
2/3/2022,83.07
2/3/2022,117.77
2/3/2022,118.01
2/3/2022,114.02
2/3/2022,117.8
2/3/2022,110.97
2/3/2022,90.67
2/3/2022,76.1
2/3/2022,111.11
2/3/2022,112.73
2/3/2022,118.12
2/3/2022,121.63
2/3/2022,121.2
2/3/2022,119.93
2/3/2022,116.56
2/3/2022,94.5
2/3/2022,88.89
2/4/2022,77.2
2/4/2022,114.64
2/4/2022,113.78
2/4/2022,112.05
2/4/2022,101.02
2/4/2022,85.13
2/4/2022,115.41
2/4/2022,116.75
2/4/2022,120.96
2/4/2022,148.69
2/4/2022,201.9
2/4/2022,126.33
2/4/2022,125.58
2/4/2022,118.33
2/4/2022,118.78
2/4/2022,116.41
2/4/2022,117.1
2/4/2022,119.22
2/4/2022,117.76
2/4/2022,115.98
2/4/2022,120.03
2/4/2022,126.75
2/4/2022,121.28
2/4/2022,116.05
2/5/2022,114.67
2/5/2022,113.15
2/5/2022,111.1
2/5/2022,115.12
2/5/2022,114.22
2/5/2022,110.98
2/5/2022,112.12
2/5/2022,114.12
2/5/2022,116.1
2/5/2022,126.65
2/5/2022,170.41
2/5/2022,126.89
2/5/2022,116.69
2/5/2022,111.94
2/5/2022,109.46
2/5/2022,107.24
2/5/2022,111.51
2/5/2022,112.35
2/5/2022,113.28
2/5/2022,110.85
2/5/2022,107.29
2/5/2022,108.02
2/5/2022,95.86
2/5/2022,92.09
2/6/2022,73.48
2/6/2022,75.02
2/6/2022,65.12
2/6/2022,76.17
2/6/2022,75.6
2/6/2022,65.72
2/6/2022,65.54
2/6/2022,107.06
2/6/2022,111.35
2/6/2022,111.49
2/6/2022,111.33
2/6/2022,111.38
2/6/2022,108.52
2/6/2022,81.12
2/6/2022,100.93
2/6/2022,98.39
2/6/2022,106.17
2/6/2022,112.07
2/6/2022,110.34
2/6/2022,109.56
2/6/2022,108.35
2/6/2022,105.77
2/6/2022,88.56
2/6/2022,70.3
2/7/2022,64.99
2/7/2022,62.85
2/7/2022,62.85
2/7/2022,62.85
2/7/2022,63.24
2/7/2022,66.63
2/7/2022,110.47
2/7/2022,111.72
2/7/2022,112.37
2/7/2022,113.46
2/7/2022,112.88
2/7/2022,111.4
2/7/2022,107.47
2/7/2022,107.64
2/7/2022,108.29
2/7/2022,108.75
2/7/2022,110.84
2/7/2022,114.5
2/7/2022,114.93
2/7/2022,113.93
2/7/2022,110.81
2/7/2022,111.29
2/7/2022,111.98
2/7/2022,109.76
2/8/2022,104.16
2/8/2022,104.88
2/8/2022,103.57
2/8/2022,103.44
2/8/2022,100.48
2/8/2022,103.91
2/8/2022,106.44
2/8/2022,106.61
2/8/2022,106.84
2/8/2022,106.84
2/8/2022,106.67
2/8/2022,106.73
2/8/2022,106.3
2/8/2022,105.19
2/8/2022,102.99
2/8/2022,102.64
2/8/2022,101.84
2/8/2022,105.73
2/8/2022,106.4
2/8/2022,105.82
2/8/2022,103.98
2/8/2022,103.75
2/8/2022,99.14
2/8/2022,71.68
2/9/2022,66.63
2/9/2022,67.22
2/9/2022,62.85
2/9/2022,66.9
2/9/2022,62.85
2/9/2022,63.76
2/9/2022,79.05
2/9/2022,104.1
2/9/2022,100.93
2/9/2022,75.2
2/9/2022,80.69
2/9/2022,66.46
2/9/2022,68.8
2/9/2022,74.43
2/9/2022,72.29
2/9/2022,72.65
2/9/2022,79.9
2/9/2022,88.77
2/9/2022,102.87
2/9/2022,103.41
2/9/2022,100.71
2/9/2022,81.97
2/9/2022,68.81
2/9/2022,64.21
2/10/2022,63.33
2/10/2022,62.85
2/10/2022,62.85
2/10/2022,62.85
2/10/2022,62.85
2/10/2022,66.43
2/10/2022,74.12
2/10/2022,100.9
2/10/2022,103.51
2/10/2022,103.25
2/10/2022,102.45
2/10/2022,102.44
2/10/2022,103.32
2/10/2022,100.44
2/10/2022,100.45
2/10/2022,99.32
2/10/2022,97.98
2/10/2022,98.9
2/10/2022,116.47
2/10/2022,100.78
2/10/2022,100.41
2/10/2022,94.98
2/10/2022,98.59
2/10/2022,86.08
2/11/2022,77.21
2/11/2022,79.49
2/11/2022,70.49
2/11/2022,64.76
2/11/2022,62.85
2/11/2022,63.26
2/11/2022,65.48
2/11/2022,79.92
2/11/2022,78.32
2/11/2022,100.26
2/11/2022,100.31
2/11/2022,83.86
2/11/2022,99.09
2/11/2022,91.83
2/11/2022,98.58
2/11/2022,96.85
2/11/2022,99.08
2/11/2022,98.4
2/11/2022,90.32
2/11/2022,99.08
2/11/2022,98.25
2/11/2022,85.45
2/11/2022,72.91
2/11/2022,65.21
2/12/2022,62.85
2/12/2022,62.85
2/12/2022,62.85
2/12/2022,62.85
2/12/2022,62.85
2/12/2022,62.85
2/12/2022,68.12
2/12/2022,74.32
2/12/2022,76.16
2/12/2022,89.81
2/12/2022,98.75
2/12/2022,97.54
2/12/2022,78.35
2/12/2022,81.36
2/12/2022,95.75
2/12/2022,98.37
2/12/2022,99.99
2/12/2022,102.7
2/12/2022,104.31
2/12/2022,103.9
2/12/2022,103.84
2/12/2022,103.78
2/12/2022,103.07
2/12/2022,100.46
2/13/2022,104.68
2/13/2022,102.08
2/13/2022,100.81
2/13/2022,108.61
2/13/2022,100.44
2/13/2022,100.35
2/13/2022,104.58
2/13/2022,108.51
2/13/2022,105.78
2/13/2022,105.38
2/13/2022,107.15
2/13/2022,110.49
2/13/2022,105.19
2/13/2022,104.6
2/13/2022,104.32
2/13/2022,104.21
2/13/2022,104.65
2/13/2022,131.08
2/13/2022,118.83
2/13/2022,114.29
2/13/2022,106.23
2/13/2022,116.24
2/13/2022,105.31
2/13/2022,104.42
2/14/2022,105.25
2/14/2022,106.63
2/14/2022,108.63
2/14/2022,121.34
2/14/2022,116.16
2/14/2022,113.51
2/14/2022,113.83
2/14/2022,110.23
2/14/2022,116.02
2/14/2022,139.66
2/14/2022,136.54
2/14/2022,129.3
2/14/2022,106.26
2/14/2022,104.74
2/14/2022,103.76
2/14/2022,105.18
2/14/2022,112.63
2/14/2022,119.46
2/14/2022,125.14
2/14/2022,129.27
2/14/2022,129.72
2/14/2022,131.12
2/14/2022,107.58
2/14/2022,113.22
2/15/2022,104.61
2/15/2022,105.85
2/15/2022,108.23
2/15/2022,106.21
2/15/2022,106.01
2/15/2022,106.05
2/15/2022,110.07
2/15/2022,219.02
2/15/2022,174.49
2/15/2022,181.72
2/15/2022,111.26
2/15/2022,108.97
2/15/2022,105.46
2/15/2022,100.02
2/15/2022,100.22
2/15/2022,100.35
2/15/2022,107.9
2/15/2022,137.91
2/15/2022,132.48
2/15/2022,116.93
2/15/2022,106.17
2/15/2022,103.85
2/15/2022,101.16
2/15/2022,96.93
2/16/2022,69.37
2/16/2022,62.85
2/16/2022,62.85
2/16/2022,62.85
2/16/2022,63.26
2/16/2022,70.69
2/16/2022,97.97
2/16/2022,105.75
2/16/2022,106.08
2/16/2022,103.48
2/16/2022,102.63
2/16/2022,77.21
2/16/2022,96.83
2/16/2022,96.79
2/16/2022,102.48
2/16/2022,97.39
2/16/2022,99.55
2/16/2022,100.35
2/16/2022,92.44
2/16/2022,95.2
2/16/2022,100.27
2/16/2022,92.57
2/16/2022,83.19
2/16/2022,71.06
2/17/2022,73.62
2/17/2022,77.2
2/17/2022,81.42
2/17/2022,99.12
2/17/2022,104.12
2/17/2022,100.08
2/17/2022,105.9
2/17/2022,98.48
2/17/2022,102.01
2/17/2022,104.75
2/17/2022,104.02
2/17/2022,108.58
2/17/2022,133.02
2/17/2022,135
2/17/2022,122.36
2/17/2022,109.63
2/17/2022,116.02
2/17/2022,201.71
2/17/2022,111.76
2/17/2022,165.57
2/17/2022,112.76
2/17/2022,109.36
2/17/2022,104.85
2/17/2022,108.56
2/18/2022,114.9
2/18/2022,110.26
2/18/2022,106.54
2/18/2022,103.17
2/18/2022,78.55
2/18/2022,76.45
2/18/2022,102.3
2/18/2022,109.26
2/18/2022,109.72
2/18/2022,110.02
2/18/2022,109.72
2/18/2022,124.79
2/18/2022,112.35
2/18/2022,110.47
2/18/2022,106.64
2/18/2022,105.99
2/18/2022,106.68
2/18/2022,107.24
2/18/2022,109.65
2/18/2022,109.43
2/18/2022,108.49
2/18/2022,108.03
2/18/2022,106.7
2/18/2022,106.85
2/19/2022,99.5
2/19/2022,103.7
2/19/2022,104.08
2/19/2022,104.11
2/19/2022,104.07
2/19/2022,101.46
2/19/2022,103.87
2/19/2022,104.66
2/19/2022,104.2
2/19/2022,104.17
2/19/2022,103.89
2/19/2022,105.87
2/19/2022,103.69
2/19/2022,103.67
2/19/2022,94.16
2/19/2022,78.86
2/19/2022,103.22
2/19/2022,115.87
2/19/2022,110.66
2/19/2022,112.45
2/19/2022,110.43
2/19/2022,105.7
2/19/2022,105.6
2/19/2022,104.46
2/20/2022,106.68
2/20/2022,97.98
2/20/2022,85.9
2/20/2022,74.44
2/20/2022,76.45
2/20/2022,69.13
2/20/2022,73.02
2/20/2022,77.2
2/20/2022,80.14
2/20/2022,113.53
2/20/2022,99.22
2/20/2022,97.66
2/20/2022,80.96
2/20/2022,75.88
2/20/2022,70.33
2/20/2022,67.3
2/20/2022,76.73
2/20/2022,87.09
2/20/2022,105.51
2/20/2022,77.22
2/20/2022,94.1
2/20/2022,85
2/20/2022,84.75
2/20/2022,79.91
2/21/2022,97.1
2/21/2022,77.23
2/21/2022,77.23
2/21/2022,95.08
2/21/2022,100.61
2/21/2022,104.37
2/21/2022,103.48
2/21/2022,106.53
2/21/2022,105.49
2/21/2022,105.54
2/21/2022,105.53
2/21/2022,104.15
2/21/2022,104.14
2/21/2022,104.54
2/21/2022,102.48
2/21/2022,102.9
2/21/2022,100.1
2/21/2022,104.03
2/21/2022,102.42
2/21/2022,90.23
2/21/2022,81.7
2/21/2022,105.48
2/21/2022,103.98
2/21/2022,87.76
2/22/2022,80.81
2/22/2022,77.22
2/22/2022,77.22
2/22/2022,77.24
2/22/2022,85.79
2/22/2022,70.66
2/22/2022,102.5
2/22/2022,106.29
2/22/2022,107.63
2/22/2022,107.68
2/22/2022,113.72
2/22/2022,105.65
2/22/2022,105.81
2/22/2022,113.15
2/22/2022,114
2/22/2022,123.27
2/22/2022,156.23
2/22/2022,109.74
2/22/2022,106.03
2/22/2022,105.79
2/22/2022,105.16
2/22/2022,106.55
2/22/2022,103.4
2/22/2022,75.59
2/23/2022,70.83
